"","geo_entity_name","indicator_data_id","indicator_id","name","Measure","geo_type_name","geo_entity_id","year_description","data_valuemessage","lon","lat"
"949","Fordham - Bronx Pk",130981,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",103,"2005-2007","3.3",-73.9062362,40.8631422
"950","Fordham - Bronx Pk",130399,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",103,"2013","24.5",-73.9062362,40.8631422
"951","Fordham - Bronx Pk",131749,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",103,"Annual Average 2009-2010","23",-73.9062362,40.8631422
"952","Fordham - Bronx Pk",151481,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",103,"2009-2011","73.6",-73.9062362,40.8631422
"953","Fordham - Bronx Pk",131557,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",103,"2009-2011","49.6",-73.9062362,40.8631422
"954","Fordham - Bronx Pk",130357,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",103,"2005-2007","67.3",-73.9062362,40.8631422
"955","Fordham - Bronx Pk",131365,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",103,"2009-2011","68.7",-73.9062362,40.8631422
"956","Fordham - Bronx Pk",131413,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2009-2011","122.8",-73.9062362,40.8631422
"957","Fordham - Bronx Pk",131317,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",103,"2005-2007","14.4",-73.9062362,40.8631422
"958","Fordham - Bronx Pk",134781,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",103,"2-Year Winter Average 2009-2010","9.1",-73.9062362,40.8631422
"959","Fordham - Bronx Pk",151529,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2009-2011","43.6",-73.9062362,40.8631422
"960","Fordham - Bronx Pk",130789,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2005-2007","167.2",-73.9062362,40.8631422
"961","Fordham - Bronx Pk",131413,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2009-2011","122.8",-73.9062362,40.8631422
"962","Fordham - Bronx Pk",151577,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",103,"2009-2011","14.4",-73.9062362,40.8631422
"963","Fordham - Bronx Pk",130789,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2005-2007","167.2",-73.9062362,40.8631422
"964","Fordham - Bronx Pk",131125,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2005-2007","34.5",-73.9062362,40.8631422
"965","Fordham - Bronx Pk",131509,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",103,"2009-2011","20.5",-73.9062362,40.8631422
"966","Fordham - Bronx Pk",151673,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",103,"2005","22.8",-73.9062362,40.8631422
"967","Fordham - Bronx Pk",131365,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",103,"2009-2011","68.7",-73.9062362,40.8631422
"968","Fordham - Bronx Pk",130735,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",103,"2005","3.2",-73.9062362,40.8631422
"969","Fordham - Bronx Pk",131797,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",103,"Annual Average 2009-2010","27.5",-73.9062362,40.8631422
"970","Fordham - Bronx Pk",151385,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",103,"2009-2011","4",-73.9062362,40.8631422
"971","Fordham - Bronx Pk",130447,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",103,"2013","3",-73.9062362,40.8631422
"972","Fordham - Bronx Pk",131221,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",103,"2005-2007","108.2",-73.9062362,40.8631422
"973","Fordham - Bronx Pk",151481,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",103,"2009-2011","73.6",-73.9062362,40.8631422
"974","Fordham - Bronx Pk",131125,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2005-2007","34.5",-73.9062362,40.8631422
"975","Fordham - Bronx Pk",131269,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",103,"2005-2007","84.1",-73.9062362,40.8631422
"976","Fordham - Bronx Pk",151385,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",103,"2009-2011","4",-73.9062362,40.8631422
"977","Fordham - Bronx Pk",131317,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",103,"2005-2007","14.4",-73.9062362,40.8631422
"978","Fordham - Bronx Pk",131461,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",103,"2009-2011","18.8",-73.9062362,40.8631422
"979","Fordham - Bronx Pk",130885,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",103,"2005-2007","28.1",-73.9062362,40.8631422
"980","Fordham - Bronx Pk",131221,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",103,"2005-2007","108.2",-73.9062362,40.8631422
"981","Fordham - Bronx Pk",131029,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2005-2007","115.8",-73.9062362,40.8631422
"982","Fordham - Bronx Pk",131269,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",103,"2005-2007","84.1",-73.9062362,40.8631422
"983","Fordham - Bronx Pk",151721,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",103,"2005","0.7",-73.9062362,40.8631422
"984","Fordham - Bronx Pk",130495,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",103,"2013","71",-73.9062362,40.8631422
"985","Fordham - Bronx Pk",131029,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2005-2007","115.8",-73.9062362,40.8631422
"986","Fordham - Bronx Pk",151625,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",103,"2005","23.8",-73.9062362,40.8631422
"987","Fordham - Bronx Pk",151529,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",103,"2009-2011","43.6",-73.9062362,40.8631422
"988","Fordham - Bronx Pk",130687,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",103,"2005","2.7",-73.9062362,40.8631422
"989","Fordham - Bronx Pk",130885,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",103,"2005-2007","28.1",-73.9062362,40.8631422
"990","Fordham - Bronx Pk",131701,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",103,"Annual Average 2009-2010","24.1",-73.9062362,40.8631422
"991","Forest Hills",154607,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",406," Rego Park","2005",-73.8448469,40.718106
"992","Forest Hills",154548,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",406," Rego Park","2005",-73.8448469,40.718106
"993","Forest Hills",154489,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",406," Rego Park","2005",-73.8448469,40.718106
"994","Fresh Meadows",131444,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2009-2011","47.7",-73.7801447,40.7335179
"995","Fresh Meadows",131252,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",406,"2005-2007","22.2",-73.7801447,40.7335179
"996","Fresh Meadows",131252,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",406,"2005-2007","22.2",-73.7801447,40.7335179
"997","Fresh Meadows",131780,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",406,"Annual Average 2009-2010","21.6",-73.7801447,40.7335179
"998","Fresh Meadows",131444,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2009-2011","47.7",-73.7801447,40.7335179
"999","Fresh Meadows",130820,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2005-2007","54.8",-73.7801447,40.7335179
"1000","Fresh Meadows",130820,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2005-2007","54.8",-73.7801447,40.7335179
"1001","Fresh Meadows",134812,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",406,"2-Year Winter Average 2009-2010","2.9",-73.7801447,40.7335179
"1002","Fresh Meadows",154609,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",408," Briarwood","2005",-73.7801447,40.7335179
"1003","Fresh Meadows",131588,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",406,"2009-2011","43.4",-73.7801447,40.7335179
"1004","Fresh Meadows",131156,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2005-2007","12.2",-73.7801447,40.7335179
"1005","Fresh Meadows",151608,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",406,"2009-2011","3.7",-73.7801447,40.7335179
"1006","Fresh Meadows",151512,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",406,"2009-2011","20.7",-73.7801447,40.7335179
"1007","Fresh Meadows",151704,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",406,"2005","32.1",-73.7801447,40.7335179
"1008","Fresh Meadows",131348,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",406,"2005-2007","4.1",-73.7801447,40.7335179
"1009","Fresh Meadows",151752,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",406,"2005","2.1",-73.7801447,40.7335179
"1010","Fresh Meadows",151656,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",406,"2005","34.3",-73.7801447,40.7335179
"1011","Fresh Meadows",131348,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",406,"2005-2007","4.1",-73.7801447,40.7335179
"1012","Fresh Meadows",131540,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",406,"2009-2011","9.7",-73.7801447,40.7335179
"1013","Fresh Meadows",131396,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",406,"2009-2011","17.2",-73.7801447,40.7335179
"1014","Fresh Meadows",131540,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",406,"2009-2011","9.7",-73.7801447,40.7335179
"1015","Fresh Meadows",130964,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",406,"2005-2007","19.9",-73.7801447,40.7335179
"1016","Fresh Meadows",131588,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",406,"2009-2011","43.4",-73.7801447,40.7335179
"1017","Fresh Meadows",130388,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",406,"2005-2007","52",-73.7801447,40.7335179
"1018","Fresh Meadows",151464,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2009-2011","60.9",-73.7801447,40.7335179
"1019","Fresh Meadows",131396,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",406,"2009-2011","17.2",-73.7801447,40.7335179
"1020","Fresh Meadows",130526,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",406,"2013","15.3",-73.7801447,40.7335179
"1021","Fresh Meadows",131492,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",406,"2009-2011","14.9",-73.7801447,40.7335179
"1022","Fresh Meadows",131060,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2005-2007","49.7",-73.7801447,40.7335179
"1023","Fresh Meadows",130388,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",406,"2005-2007","52",-73.7801447,40.7335179
"1024","Fresh Meadows",154550,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",408," Briarwood","2005",-73.7801447,40.7335179
"1025","Fresh Meadows",151464,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2009-2011","60.9",-73.7801447,40.7335179
"1026","Fresh Meadows",130430,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",406,"2013","4.3",-73.7801447,40.7335179
"1027","Fresh Meadows",131156,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2005-2007","12.2",-73.7801447,40.7335179
"1028","Fresh Meadows",151512,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",406,"2009-2011","20.7",-73.7801447,40.7335179
"1029","Fresh Meadows",131492,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",406,"2009-2011","14.9",-73.7801447,40.7335179
"1030","Fresh Meadows",130916,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",406,"2005-2007","15.2",-73.7801447,40.7335179
"1031","Fresh Meadows",131828,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",406,"Annual Average 2009-2010","28",-73.7801447,40.7335179
"1032","Fresh Meadows",131732,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",406,"Annual Average 2009-2010","23.3",-73.7801447,40.7335179
"1033","Fresh Meadows",151608,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",406,"2009-2011","3.7",-73.7801447,40.7335179
"1034","Fresh Meadows",130478,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",406,"2013","0.5",-73.7801447,40.7335179
"1035","Fresh Meadows",130766,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",406,"2005","2.3",-73.7801447,40.7335179
"1036","Fresh Meadows",130964,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",406,"2005-2007","19.9",-73.7801447,40.7335179
"1037","Fresh Meadows",131300,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",406,"2005-2007","21.1",-73.7801447,40.7335179
"1038","Fresh Meadows",131060,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2005-2007","49.7",-73.7801447,40.7335179
"1039","Fresh Meadows",151560,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2009-2011","13.6",-73.7801447,40.7335179
"1040","Fresh Meadows",151416,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",406,"2009-2011","4.8",-73.7801447,40.7335179
"1041","Fresh Meadows",154491,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",408," Briarwood","2005",-73.7801447,40.7335179
"1042","Fresh Meadows",131300,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",406,"2005-2007","21.1",-73.7801447,40.7335179
"1043","Fresh Meadows",131012,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",406,"2005-2007","4.9",-73.7801447,40.7335179
"1044","Fresh Meadows",131012,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",406,"2005-2007","4.9",-73.7801447,40.7335179
"1045","Fresh Meadows",151416,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",406,"2009-2011","4.8",-73.7801447,40.7335179
"1046","Fresh Meadows",130916,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",406,"2005-2007","15.2",-73.7801447,40.7335179
"1047","Fresh Meadows",131684,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",406,"Annual Average 2009-2010","1",-73.7801447,40.7335179
"1048","Fresh Meadows",131636,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",406,"Annual Average 2009-2010","9.5",-73.7801447,40.7335179
"1049","Fresh Meadows",130718,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",406,"2005","1.7",-73.7801447,40.7335179
"1050","Fresh Meadows",151560,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",406,"2009-2011","13.6",-73.7801447,40.7335179
"1051","Gramercy Park - Murray Hill",131003,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",307,"2005-2007","3.2",-73.9823088,40.7404935
"1052","Gramercy Park - Murray Hill",151503,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",307,"2009-2011","19.6",-73.9823088,40.7404935
"1053","Gramercy Park - Murray Hill",131675,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",307,"Annual Average 2009-2010","1.8",-73.9823088,40.7404935
"1054","Gramercy Park - Murray Hill",151647,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",307,"2005","78.6",-73.9823088,40.7404935
"1055","Gramercy Park - Murray Hill",130379,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",307,"2005-2007","52.7",-73.9823088,40.7404935
"1056","Gramercy Park - Murray Hill",131531,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",307,"2009-2011","8.6",-73.9823088,40.7404935
"1057","Gramercy Park - Murray Hill",131051,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",307,"2005-2007","42.4",-73.9823088,40.7404935
"1058","Gramercy Park - Murray Hill",131051,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",307,"2005-2007","42.4",-73.9823088,40.7404935
